Index	Most often style	Spectral Clustering	Aglomerative Clustering	K-means
8258	62	3	4	2
8259	53	6	2	6
8260	49	3	3	5
8261	47	6	2	6
8262	56	6	2	6
8263	32	3	3	5
8264	47	6	2	6
8265	22	0	1	4
8266	46	6	2	6
8267	78	0	1	4
8268	53	5	5	1
8269	81	0	6	3
8270	52	6	2	6
8271	29	3	1	4
8272	47	6	2	6
8273	42	0	1	4
8274	49	3	1	4
8275	49	6	2	6
8276	61	3	1	5
8277	81	0	0	0
8278	32	3	4	4
8279	56	0	0	0
8280	72	0	0	0
8281	50	0	1	4
8282	49	5	5	1
8283	47	6	2	6
8284	51	6	2	6
8285	76	0	1	4
8286	81	0	0	0
8287	47	3	3	5
8288	51	6	2	6
8289	51	3	3	5
8290	44	3	3	5
8291	56	0	0	0
8292	51	6	2	6
8293	53	6	2	6
8294	67	3	1	2
8295	56	3	3	5
8296	38	3	3	5
8297	47	3	3	5
8298	80	0	1	0
8299	47	3	3	2
8300	53	6	2	1
8301	50	0	1	0
8302	50	0	1	0
8303	56	5	5	1
8304	81	0	0	0
8305	45	5	5	1
8306	63	3	3	5
8307	43	0	1	0
8308	72	3	4	2
8309	81	0	0	0
8310	56	3	1	5
8311	60	0	1	0
8312	81	0	0	0
8313	79	3	3	5
8314	50	0	0	0
8315	55	3	4	2
8316	56	6	2	1
8317	73	3	1	4
8318	49	3	4	2
8319	63	0	0	0
8320	35	3	4	2
8321	20	3	1	5
8322	49	0	1	4
8323	49	5	5	1
8324	72	3	4	2
8325	47	6	2	6
8326	47	3	3	5
8327	58	0	1	0
8328	53	6	2	6
8329	39	3	3	5
8330	23	0	1	4
8331	38	3	3	5
8332	55	3	1	4
8333	57	0	6	3
8334	62	3	4	2
8335	46	0	1	4
8336	49	5	5	1
8337	59	3	3	5
8338	49	6	2	6
8339	32	3	3	5
8340	38	3	1	4
8341	16	0	1	2
8342	44	3	3	5
8343	69	0	6	3
8344	47	3	3	5
8345	47	6	2	6
8346	61	0	1	4
8347	52	6	2	6
8348	50	0	1	4
8349	56	6	2	6
8350	56	6	2	6
8351	56	0	6	3
8352	53	5	5	1
8353	81	0	0	0
8354	38	3	1	4
8355	56	5	5	1
8356	50	6	2	6
8357	56	6	2	6
8358	42	0	1	4
8359	47	3	4	4
8360	51	3	3	5
8361	50	0	1	4
8362	51	3	3	5
8363	64	3	1	4
8364	56	6	2	6
8365	81	0	6	3
8366	38	3	3	5
8367	59	3	3	5
8368	80	0	1	0
8369	63	0	1	4
8370	80	0	0	0
8371	39	3	3	5
8372	53	6	2	6
8373	74	3	4	2
8374	49	6	2	6
8375	59	3	1	4
8376	26	0	1	4
8377	60	0	0	0
8378	63	3	3	2
8379	27	3	3	5
8380	57	3	1	4
8381	28	3	1	4
8382	56	3	3	5
8383	29	3	3	5
8384	53	3	3	5
8385	81	0	1	4
8386	56	3	3	5
8387	52	6	2	6
8388	49	0	1	2
8389	56	4	0	1
8390	72	5	5	1
8391	56	3	3	5
8392	51	6	2	6
8393	81	0	1	4
8394	47	3	4	2
8395	38	3	3	5
8396	81	4	0	1
8397	63	3	4	2
8398	44	3	3	5
8399	81	4	0	0
8400	47	6	2	6
8401	73	4	0	1
8402	35	3	4	2
8403	32	3	4	2
8404	53	6	2	6
8405	60	0	0	0
8406	42	3	1	4
8407	49	3	1	2
8408	45	3	1	5
8409	56	6	2	6
8410	42	0	0	0
8411	56	3	3	5
8412	47	3	3	5
8413	56	3	4	2
8414	53	6	2	6
8415	41	3	3	5
8416	72	3	4	2
8417	77	0	0	0
8418	68	3	1	4
8419	72	3	4	2
8420	53	5	5	1
8421	74	0	1	0
8422	47	3	3	5
8423	20	0	1	4
8424	66	3	1	4
8425	51	3	3	5
8426	81	0	0	0
8427	81	4	0	1
8428	56	3	3	5
8429	76	0	1	2
8430	47	6	2	6
8431	53	3	4	2
8432	22	0	1	4
8433	56	0	0	0
8434	68	3	1	4
8435	39	3	1	4
8436	79	0	1	2
8437	70	3	1	4
8438	53	6	2	6
8439	50	3	3	5
8440	58	3	4	2
8441	47	6	2	6
8442	44	0	0	0
8443	64	0	1	2
8444	47	6	2	6
8445	81	0	0	3
8446	72	3	4	2
8447	56	3	3	5
8448	53	5	5	1
8449	28	3	4	2
8450	47	3	4	2
8451	81	0	0	0
8452	76	0	0	0
8453	42	3	3	5
8454	45	3	1	4
8455	50	5	5	1
8456	65	0	1	4
8457	53	6	2	1
8458	47	3	4	2
8459	69	0	0	0
8460	35	3	1	5
8461	55	3	3	5
8462	47	3	3	5
8463	59	3	3	5
8464	50	6	2	6
8465	72	3	4	2
8466	45	3	1	4
8467	81	0	0	0
8468	47	6	2	6
8469	62	3	3	5
8470	56	0	0	0
8471	50	5	5	1
8472	57	3	4	2
8473	77	0	1	4
8474	53	5	5	1
8475	77	3	1	2
8476	87	3	1	2
8477	81	4	0	0
8478	47	6	2	6
8479	81	0	0	0
8480	47	0	0	0
8481	47	3	3	5
8482	47	6	2	6
8483	47	3	4	2
8484	47	3	4	2
8485	63	0	0	0
8486	24	3	3	5
8487	67	3	3	5
8488	47	6	2	6
8489	54	5	5	1
8490	53	6	2	6
8491	47	6	2	6
8492	53	3	4	2
8493	53	4	0	0
8494	50	6	2	6
8495	81	0	1	0
8496	47	6	2	6
8497	53	6	2	6
8498	54	0	0	0
8499	53	5	5	1
8500	51	3	3	5
8501	50	6	2	6
8502	50	3	1	4
8503	53	5	5	1
8504	47	6	2	6
8505	51	6	2	6
8506	63	5	5	1
8507	49	3	1	4
8508	32	3	4	2
8509	53	6	2	6
8510	18	3	3	5
8511	38	3	1	5
8512	47	3	4	2
8513	40	3	4	2
8514	51	3	3	5
8515	76	0	1	3
8516	55	4	0	1
8517	47	3	3	5
8518	57	4	2	1
8519	47	6	2	6
8520	45	3	3	5
8521	51	5	5	1
8522	47	6	2	6
8523	56	6	2	6
8524	41	5	5	1
8525	62	3	4	2
8526	39	0	1	4
8527	45	3	3	5
8528	79	3	1	2
8529	56	3	1	4
8530	46	3	4	2
8531	46	3	3	5
8532	81	0	0	0
8533	59	3	1	4
8534	47	3	4	2
8535	56	3	1	4
8536	47	6	2	6
8537	70	3	1	4
8538	56	3	3	5
8539	76	4	0	1
8540	52	3	3	2
8541	51	5	5	1
8542	32	3	3	5
8543	49	6	2	6
8544	50	6	2	6
8545	50	6	2	6
8546	63	3	1	4
8547	56	3	3	5
8548	38	3	3	5
8549	56	6	2	1
8550	56	3	3	5
8551	28	3	3	5
8552	40	3	4	2
8553	56	3	3	5
8554	76	4	0	1
8555	73	3	4	2
8556	38	3	1	4
8557	56	6	2	6
8558	56	6	2	6
8559	70	0	1	4
8560	81	0	0	0
8561	76	0	1	4
8562	53	0	1	2
8563	51	3	3	5
8564	47	6	2	6
8565	81	0	0	0
8566	81	0	0	0
8567	42	3	1	4
8568	56	6	2	6
8569	47	6	2	6
8570	81	4	0	0
8571	56	5	5	1
8572	81	4	0	0
8573	53	3	4	2
8574	78	0	0	0
8575	22	0	1	4
8576	56	3	3	5
8577	47	6	2	6
8578	48	5	5	1
8579	52	3	4	2
8580	51	5	5	1
8581	47	6	2	6
8582	56	6	2	6
8583	53	3	4	2
8584	12	3	1	5
8585	43	3	3	2
8586	49	0	0	0
8587	51	6	2	6
8588	47	6	2	6
8589	53	3	4	2
8590	55	3	4	2
8591	56	6	2	6
8592	50	6	2	6
8593	56	6	2	6
8594	49	5	2	6
8595	38	3	3	5
8596	81	0	1	4
8597	67	3	4	2
8598	53	5	5	1
8599	32	3	3	5
8600	45	3	3	5
8601	65	3	4	2
8602	53	3	4	5
8603	53	6	2	6
8604	53	5	5	1
8605	38	3	3	5
8606	64	5	5	1
8607	53	6	2	6
8608	62	0	1	0
8609	52	3	3	2
8610	25	3	1	5
8611	49	6	2	6
8612	57	0	0	0
8613	65	3	3	5
8614	53	3	4	2
8615	53	6	2	6
8616	47	6	2	6
8617	45	3	1	4
8618	53	3	4	4
8619	32	3	4	2
8620	47	6	2	6
8621	53	5	5	1
8622	49	6	2	1
8623	32	3	3	5
8624	56	6	2	6
8625	49	0	1	3
8626	63	3	1	2
8627	47	3	3	5
8628	43	3	4	2
8629	56	3	3	5
8630	76	0	0	0
8631	78	0	0	0
8632	56	0	0	0
8633	43	0	1	4
8634	30	0	1	4
8635	47	6	2	6
8636	32	3	3	5
8637	53	6	2	6
8638	44	3	3	5
8639	81	0	0	0
8640	47	3	3	5
8641	42	3	1	4
8642	47	3	3	5
8643	32	3	3	5
8644	53	3	3	5
8645	54	6	2	6
8646	57	3	4	2
8647	50	6	2	6
8648	47	3	1	4
8649	81	0	1	0
8650	51	0	0	0
8651	38	3	3	5
8652	50	5	5	1
8653	81	0	0	0
8654	47	3	3	5
8655	53	3	1	4
8656	67	3	4	2
8657	38	3	3	5
8658	45	3	1	4
8659	50	6	2	6
8660	69	3	4	2
8661	81	0	0	0
8662	56	5	5	1
8663	42	3	3	5
8664	47	3	3	5
8665	56	3	1	4
8666	56	6	2	1
8667	49	5	5	1
8668	57	4	2	1
8669	53	6	2	6
8670	81	0	0	0
8671	28	3	3	5
8672	43	3	4	2
8673	50	6	2	6
8674	71	3	4	2
8675	53	6	2	6
8676	53	5	5	1
8677	47	3	4	2
8678	53	6	2	6
8679	32	3	3	5
8680	67	3	4	2
8681	60	3	4	2
8682	67	5	5	1
8683	72	0	1	0
8684	68	3	3	5
8685	49	6	2	6
8686	56	0	1	0
8687	47	3	3	5
8688	47	6	2	6
8689	35	3	4	2
8690	21	3	4	2
8691	51	3	1	5
8692	53	6	2	1
8693	44	3	4	2
8694	47	6	2	6
8695	72	3	1	4
8696	42	3	3	5
8697	53	6	2	6
8698	49	3	3	5
8699	56	6	2	6
8700	73	3	4	2
8701	81	0	0	0
8702	49	6	2	6
8703	81	0	0	0
8704	47	6	2	1
8705	56	4	0	1
8706	47	3	4	2
8707	43	3	3	5
8708	55	3	4	2
8709	54	6	2	6
8710	72	3	1	4
8711	48	3	3	5
8712	53	6	2	6
8713	38	3	3	5
8714	49	3	3	5
8715	32	3	3	5
8716	53	6	2	6
8717	35	3	3	5
8718	47	6	2	6
8719	47	0	0	0
8720	47	3	3	5
8721	45	3	3	5
8722	48	3	3	5
8723	81	0	6	3
8724	47	6	2	6
8725	53	5	5	1
8726	47	3	4	5
8727	43	3	3	2
8728	46	3	3	5
8729	56	3	1	2
8730	47	0	1	2
8731	58	3	1	4
8732	47	6	2	6
8733	50	0	0	0
8734	72	3	4	2
8735	53	6	2	6
8736	56	3	3	5
8737	53	6	2	6
8738	51	6	2	6
8739	46	0	1	0
8740	53	3	3	5
8741	51	6	2	6
8742	25	3	4	2
8743	56	6	2	6
8744	51	3	4	2
8745	78	0	0	0
8746	59	0	1	0
8747	81	0	1	4
8748	61	3	1	5
8749	53	6	2	6
8750	50	5	5	1
8751	35	3	1	4
8752	81	4	0	0
8753	72	3	1	4
8754	56	3	4	2
8755	5	0	1	4
8756	56	3	1	4
8757	44	3	3	5
8758	53	6	2	6
8759	53	3	4	2
8760	58	3	3	5
8761	56	3	3	5
8762	57	5	5	1
8763	53	6	2	6
8764	50	6	2	6
8765	46	0	0	0
8766	52	0	1	4
8767	81	0	0	0
8768	56	3	4	2
8769	43	0	0	0
8770	61	3	1	4
8771	59	3	4	2
8772	53	6	2	6
8773	71	3	3	5
8774	51	3	3	5
8775	59	3	1	4
8776	72	0	0	0
8777	53	0	0	0
8778	81	0	1	2
8779	63	0	0	0
8780	81	4	0	1
8781	81	0	0	0
8782	45	3	3	5
8783	51	3	3	5
8784	56	0	0	0
8785	60	0	1	0
8786	51	0	1	4
8787	49	3	3	5
8788	81	4	0	0
8789	52	6	2	1
8790	50	6	2	6
8791	32	3	3	5
8792	39	3	3	5
8793	57	3	1	5
8794	56	3	3	5
8795	56	3	3	5
8796	47	3	3	5
8797	50	6	2	6
8798	56	3	3	5
8799	47	3	3	5
8800	46	3	4	4
8801	81	0	0	0
8802	44	3	3	5
8803	38	3	1	5
8804	47	6	2	6
8805	56	3	3	5
8806	72	3	4	2
8807	52	6	2	6
8808	47	3	3	5
8809	56	3	4	2
8810	56	3	3	5
8811	51	3	3	5
8812	56	0	1	0
8813	47	3	3	5
8814	81	0	0	0
8815	52	6	2	6
8816	47	6	2	6
8817	81	0	6	3
8818	38	3	1	4
8819	48	3	3	5
8820	64	0	1	4
8821	47	3	3	5
8822	56	0	0	0
8823	38	3	1	2
8824	47	6	2	6
8825	47	3	3	5
8826	53	6	2	6
8827	46	6	2	6
8828	38	3	3	5
8829	72	3	4	2
8830	47	3	3	5
8831	46	3	4	2
8832	32	3	3	5
8833	56	3	3	5
8834	47	3	4	2
8835	32	3	3	5
8836	39	3	3	5
8837	53	6	2	6
8838	47	3	3	2
8839	47	0	0	0
8840	38	3	3	5
8841	80	0	1	0
8842	41	3	3	5
8843	47	6	2	6
8844	50	6	2	6
8845	41	3	3	5
8846	47	6	2	6
8847	81	4	0	0
8848	56	3	3	5
8849	81	0	0	0
8850	47	3	3	5
8851	47	3	3	5
8852	47	6	2	6
8853	81	0	0	0
8854	50	0	1	4
8855	53	3	4	2
8856	39	3	3	5
8857	53	6	2	6
8858	53	3	3	5
8859	81	0	0	0
8860	62	3	4	2
8861	53	6	2	6
8862	47	6	2	6
8863	78	0	1	4
8864	47	3	3	5
8865	79	0	1	2
8866	51	3	3	5
8867	81	0	1	4
8868	53	3	3	5
8869	20	0	1	4
8870	47	3	4	2
8871	50	3	3	5
8872	53	5	5	1
8873	56	3	3	5
8874	62	3	4	2
8875	47	0	1	4
8876	51	3	3	5
8877	56	3	3	5
8878	57	6	2	6
8879	45	0	1	4
8880	56	6	2	6
8881	38	3	1	4
8882	51	3	3	5
8883	51	3	1	5
8884	72	3	4	2
8885	76	0	1	4
8886	70	4	0	1
8887	60	0	0	0
8888	81	0	0	0
8889	38	3	3	5
8890	76	0	1	4
8891	51	0	1	4
8892	21	0	1	4
8893	50	6	2	6
8894	56	6	2	6
8895	74	0	0	0
8896	50	5	5	1
8897	38	0	1	4
8898	50	3	3	5
8899	71	5	5	1
8900	57	3	3	5
8901	49	5	5	1
8902	49	5	5	1
8903	50	6	2	6
8904	78	4	0	0
8905	81	4	0	1
8906	75	0	1	0
8907	57	3	4	2
8908	63	0	1	4
8909	47	6	2	6
8910	81	4	0	0
8911	49	0	1	0
8912	56	3	1	4
8913	49	3	3	5
8914	47	3	3	5
8915	43	3	4	2
8916	51	6	2	6
8917	56	0	0	0
8918	81	1	6	3
8919	47	3	3	5
8920	57	3	3	5
8921	25	0	1	4
8922	51	6	2	6
8923	53	5	5	1
8924	20	3	3	5
8925	53	6	2	6
8926	59	3	1	4
8927	81	4	0	0
8928	53	6	2	6
8929	49	5	5	1
8930	52	0	1	0
8931	44	3	3	5
8932	71	0	1	4
8933	38	3	1	4
8934	53	3	4	4
8935	63	3	3	5
8936	50	6	2	6
8937	53	6	2	6
8938	51	6	2	6
8939	43	3	1	4
8940	50	6	2	6
8941	56	3	3	5
8942	56	3	3	5
8943	53	6	2	6
8944	60	3	1	4
8945	81	0	0	0
8946	49	0	1	2
8947	59	4	0	0
8948	65	0	0	0
8949	47	6	2	6
8950	72	3	4	2
8951	39	3	3	5
8952	47	6	2	6
8953	47	3	4	2
8954	76	0	0	3
8955	53	5	5	1
8956	81	0	0	0
8957	56	3	3	5
8958	72	3	4	2
8959	43	3	1	4
8960	56	3	3	5
8961	51	3	1	4
8962	81	0	0	0
8963	32	3	4	2
8964	51	6	2	1
8965	43	0	0	0
8966	62	3	1	2
8967	81	0	0	0
8968	81	0	0	0
8969	47	6	2	6
8970	50	5	5	1
8971	56	6	2	6
8972	56	2	6	3
8973	42	3	4	2
8974	81	0	1	0
8975	47	3	3	5
8976	51	3	4	2
8977	47	6	2	6
8978	56	0	0	0
8979	49	3	3	5
8980	45	3	3	5
8981	81	0	0	0
8982	52	3	3	5
8983	81	0	0	0
8984	50	3	3	5
8985	56	3	1	4
8986	56	3	3	5
8987	53	6	2	6
8988	72	3	1	4
8989	47	3	4	2
8990	51	6	2	6
8991	26	3	4	2
8992	39	3	3	5
8993	59	0	1	4
8994	51	3	3	5
8995	56	6	2	1
8996	58	6	2	1
8997	81	0	0	0
8998	45	3	3	5
8999	23	0	1	4
9000	63	0	1	4
9001	81	0	0	0
9002	48	3	1	4
9003	50	6	2	6
9004	47	6	2	6
9005	81	0	0	0
9006	74	0	0	0
9007	53	3	4	2
9008	32	3	4	4
9009	27	0	1	4
9010	47	3	3	5
9011	57	0	0	0
9012	47	6	2	6
9013	42	0	1	4
9014	48	6	2	6
9015	57	3	3	5
9016	49	6	2	6
9017	53	6	2	6
9018	42	3	1	4
9019	81	0	0	0
9020	81	0	0	0
9021	47	6	2	6
9022	56	6	2	6
9023	60	0	1	4
9024	81	0	0	0
9025	53	6	2	6
9026	51	3	1	4
9027	62	0	0	0
9028	65	3	1	2
9029	38	3	3	5
9030	59	3	1	4
9031	48	6	2	6
9032	32	3	3	5
9033	62	3	4	2
9034	47	6	2	6
9035	38	3	1	4
9036	51	3	4	2
9037	53	3	3	5
9038	53	6	2	6
9039	45	0	0	0
9040	81	0	6	3
9041	42	3	3	5
9042	60	0	1	4
9043	49	6	2	6
9044	52	6	2	6
9045	32	0	1	4
9046	63	0	1	0
9047	44	3	3	5
9048	60	3	4	2
9049	56	3	3	5
9050	14	3	4	2
9051	50	0	1	4
9052	52	5	5	1
9053	38	3	1	4
9054	48	3	1	4
9055	81	0	0	0
9056	42	0	1	0
9057	81	0	0	0
9058	53	5	5	1
9059	61	3	1	4
9060	81	0	1	0
9061	81	0	6	3
9062	47	3	3	5
9063	52	3	3	5
9064	77	0	0	0
9065	53	3	1	4
9066	56	6	2	1
9067	53	6	2	6
9068	81	4	0	1
9069	81	0	0	0
9070	81	0	0	0
9071	32	3	4	2
9072	32	3	3	5
9073	57	3	1	4
9074	43	0	1	0
9075	81	0	1	0
9076	71	5	5	1
9077	47	3	4	2
9078	41	3	3	5
9079	56	3	3	5
9080	81	1	6	3
9081	47	3	1	5
9082	64	0	6	3
9083	39	3	1	4
9084	53	6	2	6
9085	72	0	0	0
9086	81	0	0	0
9087	64	3	4	2
9088	47	6	2	1
9089	47	6	2	6
9090	76	0	1	0
9091	56	6	2	6
9092	52	3	3	5
9093	49	5	5	1
9094	57	5	5	1
9095	62	3	4	2
9096	51	0	1	4
9097	47	3	4	2
9098	50	6	2	6
9099	42	3	4	2
9100	52	0	1	4
9101	56	3	1	4
9102	47	6	2	6
9103	47	6	2	6
9104	71	0	1	4
9105	72	0	1	2
9106	51	6	2	6
9107	81	0	0	0
9108	81	1	6	3
9109	38	3	3	5
9110	47	3	3	5
9111	18	3	3	5
9112	51	6	2	6
9113	81	0	6	3
9114	81	0	0	3
9115	68	0	0	0
9116	53	3	4	2
9117	53	3	1	4
9118	76	0	0	0
9119	21	3	3	5
9120	62	0	1	4
9121	67	3	1	2
9122	49	3	1	4
9123	51	3	1	5
9124	56	0	0	0
9125	45	3	4	2
9126	81	0	1	0
9127	56	0	0	0
9128	81	0	1	0
9129	51	6	2	6
9130	53	6	2	6
9131	46	3	3	5
9132	81	0	0	0
9133	81	4	0	0
9134	37	0	1	4
9135	64	3	3	5
9136	22	3	4	2
9137	50	6	2	6
9138	57	3	1	4
9139	50	6	2	6
9140	50	6	2	6
9141	53	6	2	6
9142	53	6	2	6
9143	57	0	1	4
9144	73	3	1	4
9145	47	3	4	2
9146	56	3	1	4
9147	32	3	1	4
9148	47	3	3	5
9149	47	3	3	5
9150	53	6	2	6
9151	47	3	3	5
9152	32	3	3	5
9153	49	6	2	6
9154	43	0	1	4
9155	54	6	2	6
9156	43	3	3	5
9157	54	3	3	5
9158	53	6	2	1
9159	55	3	3	2
9160	56	0	1	4
9161	67	0	1	0
9162	81	0	0	0
9163	47	4	2	1
9164	41	3	3	5
9165	57	6	2	6
9166	81	0	1	4
9167	47	6	2	6
9168	78	0	1	0
9169	81	0	1	0
9170	67	3	1	4
9171	56	3	3	5
9172	49	6	2	6
9173	53	3	3	5
9174	49	6	2	6
9175	57	3	1	2
9176	51	6	2	6
9177	56	6	2	6
9178	58	3	1	5
9179	47	3	3	5
9180	72	3	4	2
9181	56	6	2	6
9182	57	3	3	5
9183	76	0	1	4
9184	56	6	2	6
9185	55	3	1	5
9186	52	3	3	5
9187	80	4	0	1
9188	81	4	0	0
9189	53	3	3	5
9190	42	3	3	5
9191	49	3	1	2
9192	57	3	3	5
9193	41	3	3	5
9194	56	3	3	5
9195	51	0	0	0
9196	67	0	1	4
9197	43	3	4	2
9198	18	3	3	5
9199	62	3	1	4
9200	67	3	3	5
9201	57	4	2	1
9202	53	6	2	6
9203	47	6	2	6
9204	72	4	0	1
9205	35	3	3	5
9206	49	3	4	2
9207	54	3	1	4
9208	30	3	1	4
9209	53	6	2	6
9210	47	0	0	0
9211	50	6	2	6
9212	51	6	2	6
9213	56	3	3	5
9214	50	6	2	6
9215	38	3	1	4
9216	47	3	1	4
9217	81	0	0	0
9218	62	0	0	0
9219	51	6	2	6
9220	40	3	4	2
9221	53	6	2	1
9222	53	6	2	6
9223	49	4	0	1
9224	45	3	3	5
9225	67	0	1	4
9226	51	3	4	2
9227	46	3	1	5
9228	59	3	3	5
9229	48	4	0	1
9230	39	0	1	0
9231	67	3	4	2
9232	51	6	2	6
9233	50	6	2	6
9234	81	1	6	3
9235	51	6	2	6
9236	48	3	3	5
9237	67	0	1	0
9238	76	4	0	1
9239	50	5	5	1
9240	45	3	3	5
9241	47	4	0	1
9242	71	0	1	4
9243	53	6	2	6
9244	39	3	4	2
9245	52	0	0	0
9246	37	3	3	5
9247	81	0	0	0
9248	45	3	1	4
9249	73	3	1	4
9250	55	3	3	2
9251	47	6	2	6
9252	51	6	2	6
9253	57	3	4	2
9254	45	3	1	4
9255	59	6	2	6
9256	46	3	4	2
9257	58	6	2	6
9258	49	5	5	1
9259	56	6	2	6
9260	51	3	3	5
9261	52	6	2	6
9262	53	3	4	2
9263	50	6	2	6
9264	51	6	2	6
9265	47	3	3	5
9266	53	6	2	1
9267	56	0	1	4
9268	81	1	6	3
9269	56	3	3	5
9270	55	0	1	0
9271	45	3	1	4
9272	32	3	3	5
9273	53	5	5	1
9274	49	6	2	6
9275	51	3	3	5
9276	56	3	3	5
9277	73	0	1	4
9278	57	3	4	2
9279	81	0	6	3
9280	45	0	1	4
9281	53	6	2	6
9282	46	3	3	5
9283	62	3	4	2
9284	84	3	1	4
9285	53	6	2	6
9286	47	6	2	1
9287	50	6	2	6
9288	53	5	5	1
9289	47	6	2	6
9290	64	0	0	0
9291	57	5	5	1
9292	81	0	0	0
9293	53	6	2	6
9294	59	3	1	2
9295	62	0	1	0
9296	53	6	2	6
9297	56	6	2	6
9298	56	5	5	1
9299	47	3	3	5
9300	53	6	2	6
9301	42	0	1	4
9302	81	0	0	0
9303	81	0	6	3
9304	52	4	2	1
9305	47	3	3	5
9306	47	3	1	4
9307	76	0	0	0
9308	56	0	1	4
9309	47	3	3	5
9310	49	5	5	1
9311	49	6	2	6
9312	81	4	0	0
9313	17	3	4	2
9314	81	0	0	0
9315	47	6	2	6
9316	28	3	3	5
9317	51	6	2	6
9318	58	3	3	5
9319	56	3	3	5
9320	62	0	1	4
9321	53	0	1	4
9322	41	3	3	5
9323	66	3	3	5
9324	47	3	3	5
9325	56	6	2	6
9326	81	0	1	0
9327	46	6	2	1
9328	53	6	2	6
9329	45	3	4	4
9330	39	3	3	5
9331	49	3	1	2
9332	54	5	5	1
9333	53	3	3	5
9334	57	0	1	4
9335	53	6	2	6
9336	45	0	0	0
9337	53	6	2	6
9338	76	0	1	4
9339	47	6	2	6
9340	42	3	3	5
9341	25	3	3	5
9342	57	3	4	2
9343	51	6	2	6
9344	47	6	2	6
9345	44	3	3	5
9346	48	0	1	4
9347	47	6	2	6
9348	47	3	3	5
9349	78	0	1	0
9350	81	0	0	0
9351	81	0	0	0
9352	67	3	1	4
9353	50	6	2	6
9354	81	0	0	0
9355	55	3	3	5
9356	79	0	1	2
9357	56	3	3	5
9358	56	6	2	6
9359	49	3	3	5
9360	46	0	1	4
9361	81	0	0	0
9362	81	0	1	0
9363	72	3	4	2
9364	48	6	2	6
9365	70	3	1	4
9366	53	5	5	1
9367	53	6	2	6
9368	45	3	1	4
9369	81	4	0	0
9370	39	0	1	4
9371	56	6	2	6
9372	81	0	0	0
9373	67	0	0	0
9374	73	3	4	2
9375	42	3	1	2
9376	53	6	2	6
9377	53	6	2	6
9378	57	4	0	0
9379	67	4	0	1
9380	43	0	1	4
9381	82	0	1	0
9382	56	3	3	5
9383	72	3	3	5
9384	48	5	5	1
9385	49	3	3	5
9386	44	3	3	5
9387	51	3	4	2
9388	49	0	1	0
9389	65	3	4	2
9390	50	6	2	6
9391	48	3	1	4
9392	63	6	2	6
9393	55	4	0	1
9394	49	6	2	6
9395	49	5	5	1
9396	35	3	4	2
9397	47	6	2	6
9398	51	6	2	6
9399	51	6	2	6
9400	49	6	2	6
9401	71	4	0	1
9402	56	3	3	5
9403	65	0	1	4
9404	37	3	3	5
9405	47	6	2	6
9406	56	6	2	6
9407	81	0	6	3
9408	78	0	1	4
9409	57	0	1	0
9410	72	5	5	1
9411	32	3	3	5
9412	50	3	3	5
9413	47	6	2	6
9414	51	0	1	4
9415	81	0	0	0
9416	50	6	2	6
9417	47	3	3	5
9418	43	3	4	2
9419	51	0	1	4
9420	81	0	0	0
9421	79	4	0	0
9422	53	6	2	6
9423	74	0	1	4
9424	50	6	2	6
9425	61	3	1	5
9426	64	3	3	5
9427	47	3	3	5
9428	58	6	2	6
9429	49	3	1	5
9430	56	6	2	6
9431	40	3	1	5
9432	76	0	1	3
9433	57	0	0	0
9434	18	3	3	5
9435	69	3	3	5
9436	81	0	0	0
9437	47	6	2	6
9438	56	3	3	5
9439	37	3	3	2
9440	56	6	2	6
9441	49	5	5	1
9442	57	3	3	5
9443	53	3	3	2
9444	53	5	5	1
9445	49	3	3	5
9446	47	6	2	6
9447	51	0	1	4
9448	81	0	0	0
9449	49	3	1	2
9450	72	3	1	2
9451	67	0	1	0
9452	51	6	2	6
9453	51	0	1	3
9454	45	3	3	5
9455	47	3	3	5
9456	51	6	2	6
9457	49	6	2	1
9458	47	6	2	6
9459	51	6	2	6
9460	56	6	2	6
9461	18	3	3	5
9462	56	6	2	1
9463	56	5	5	1
9464	81	0	0	0
9465	56	0	0	0
9466	53	6	2	6
9467	63	3	1	4
9468	51	6	2	6
9469	57	0	1	4
9470	51	3	3	5
9471	52	3	3	5
9472	42	3	4	2
9473	50	3	4	2
9474	30	3	3	5
9475	53	5	5	1
9476	49	3	1	4
9477	81	0	1	0
9478	54	6	2	6
9479	49	6	2	6
9480	57	0	1	4
9481	57	3	1	4
9482	73	4	0	0
9483	31	3	3	5
9484	39	3	3	5
9485	42	3	3	5
9486	49	5	5	1
9487	47	3	1	4
9488	51	6	2	6
9489	56	6	2	6
9490	81	0	0	0
9491	51	6	2	6
9492	33	3	1	4
9493	51	0	0	0
9494	50	3	1	5
9495	53	3	4	2
9496	81	0	0	0
9497	56	3	3	5
9498	68	3	1	4
9499	53	3	3	5
9500	46	3	4	2
9501	64	0	6	3
9502	47	3	3	5
9503	75	0	1	2
9504	61	3	4	2
9505	62	4	0	0
9506	56	3	1	4
9507	50	6	2	6
9508	32	3	3	5
9509	54	3	3	5
9510	47	3	1	4
9511	48	3	4	2
9512	49	3	1	4
9513	5	0	0	0
9514	50	6	2	6
9515	50	3	3	5
9516	42	3	1	4
9517	58	0	1	3
9518	43	3	1	4
9519	37	3	3	5
9520	81	0	0	0
9521	50	3	3	5
9522	47	3	3	5
9523	29	0	1	4
9524	56	6	2	1
9525	53	3	4	2
9526	56	3	3	5
